target_id,target_name,latitude_deg,longitude_deg,priority,release_step,deadline_step,duration,required_mode,required_resolution_m,required_swath_km,min_sun_elevation_deg,energy_cost,original_data_mb,compression_ratio,cooperation_mode,required_observers,max_coordination_gap_steps
train_001624,Train-Target-001624,-45.45737545,39.00553980,2,6,147,1,optical,8.5235,58.7880,8.0,6.6238,62.6320,0.221379,single,1,120
train_001222,Train-Target-001222,7.11819358,112.89858301,2,85,176,1,sar,8.2701,55.7992,-90.0,5.5031,38.2439,0.346488,single,1,120
train_002516,Train-Target-002516,50.40914798,-16.03849012,4,43,201,1,optical,7.7536,13.5675,8.0,4.8757,38.1923,0.317478,sequential,2,120
train_001499,Train-Target-001499,3.78327323,59.94597694,10,60,208,1,optical,5.1647,11.0779,8.0,4.5995,51.3901,0.226277,single,1,120
train_002808,Train-Target-002808,6.97303120,-163.73377168,7,66,157,1,optical,6.6232,14.2247,8.0,6.5784,89.7358,0.265785,simultaneous,2,120
train_002906,Train-Target-002906,64.61541925,-144.74250000,4,129,223,1,optical,9.2074,18.5048,8.0,6.6084,81.5907,0.376840,single,1,120
train_000544,Train-Target-000544,-54.66616230,38.85801744,7,22,141,1,optical,8.5331,10.4530,8.0,7.5842,87.3021,0.211344,single,1,120
train_001340,Train-Target-001340,7.78611466,45.67830390,3,149,234,1,optical,6.3052,54.3242,8.0,6.1430,79.0307,0.258428,sequential,2,120
train_000451,Train-Target-000451,10.94630569,-36.02598456,1,3,159,1,optical,7.8882,37.7764,8.0,7.1878,63.0239,0.416785,sequential,2,120
train_001832,Train-Target-001832,33.14889226,58.01714652,9,34,171,1,optical,7.6511,23.0839,8.0,4.7316,80.1763,0.287915,single,1,120
train_001354,Train-Target-001354,26.04984829,111.44464458,7,42,191,1,infrared,34.1767,72.9775,-90.0,5.3596,48.5273,0.391068,single,1,120
train_000165,Train-Target-000165,-53.32094223,114.04218189,1,82,159,1,optical,5.9744,30.1966,8.0,5.2084,48.6107,0.417016,single,1,120
train_001177,Train-Target-001177,50.62678430,80.64426857,8,34,93,1,optical,7.9952,30.0216,8.0,5.8226,60.8837,0.284690,single,1,120
train_001633,Train-Target-001633,30.91778420,85.62829520,3,47,173,1,optical,6.4865,61.6527,8.0,6.8676,85.8985,0.291362,simultaneous,2,120
train_002077,Train-Target-002077,-18.13163960,-151.36851087,6,25,73,1,optical,6.1993,58.0704,8.0,6.4562,77.4737,0.180411,sequential,2,120
train_002788,Train-Target-002788,-84.60963165,-5.24265625,9,47,146,1,sar,20.6006,33.4761,-90.0,7.7268,50.1717,0.273369,single,1,120
train_000487,Train-Target-000487,5.76873348,-3.45751042,2,157,221,1,optical,7.1931,45.6295,8.0,6.6094,64.7625,0.249036,single,1,120
train_002649,Train-Target-002649,-62.39474176,39.99915944,6,5,119,1,sar,13.1491,40.6212,-90.0,5.0171,24.3706,0.391363,single,1,120
train_001833,Train-Target-001833,37.39495600,162.01279875,3,133,176,1,optical,8.0784,48.7486,8.0,7.4520,74.7718,0.240577,single,1,120
train_000059,Train-Target-000059,5.93908721,-120.75920811,6,49,201,1,optical,4.5916,18.7738,8.0,6.6428,63.7394,0.345494,single,1,120
train_000367,Train-Target-000367,22.79151176,1.10654660,2,59,116,1,infrared,34.7299,118.1120,-90.0,6.7516,74.9355,0.218127,sequential,2,120
train_000193,Train-Target-000193,30.34351683,-46.22645097,7,69,197,1,optical,8.7450,28.7388,8.0,5.6971,29.4646,0.322620,simultaneous,2,120
train_002961,Train-Target-002961,-23.38479966,170.59706865,2,93,237,1,optical,3.1627,23.7089,8.0,8.0436,83.1769,0.303202,sequential,2,120
train_001261,Train-Target-001261,46.80256679,-45.56806558,3,127,210,1,optical,5.9954,45.4643,8.0,6.1235,24.2251,0.296972,single,1,120
train_000839,Train-Target-000839,-3.85789582,43.80683637,3,171,225,1,optical,7.9400,34.6032,8.0,6.8045,29.7358,0.304983,single,1,120
train_001619,Train-Target-001619,9.28954472,-48.04133291,1,110,161,1,sar,8.0449,67.6598,-90.0,7.2750,81.4488,0.366151,single,1,120
train_001585,Train-Target-001585,-37.34368338,-43.81595681,8,69,185,1,optical,8.1284,49.2832,8.0,5.0146,45.3507,0.277754,single,1,120
train_000552,Train-Target-000552,-0.28707589,-19.36144333,2,98,206,1,sar,14.0068,99.3409,-90.0,7.6136,84.9093,0.231964,single,1,120
train_000905,Train-Target-000905,41.66253415,12.74987244,10,86,165,1,sar,17.4862,73.7103,-90.0,8.0227,26.8537,0.329512,single,1,120
train_002173,Train-Target-002173,-8.49118967,-154.34001616,4,49,190,1,optical,7.8300,55.7047,8.0,6.8733,32.4889,0.270723,single,1,120
train_002523,Train-Target-002523,-9.24490871,-109.66010524,10,119,200,1,sar,20.6522,38.2327,-90.0,7.1503,51.4149,0.373525,single,1,120
train_000055,Train-Target-000055,26.35843998,-143.44947621,9,31,83,1,sar,16.1955,46.1898,-90.0,6.4112,27.3281,0.262221,single,1,120
train_000504,Train-Target-000504,-29.57239129,14.90727821,1,113,224,1,optical,7.3401,57.1605,8.0,5.5614,28.0277,0.293167,single,1,120
train_002924,Train-Target-002924,63.71388326,-143.13662057,9,28,123,1,sar,20.0670,32.1274,-90.0,6.0096,76.5924,0.291205,single,1,120
train_001464,Train-Target-001464,-34.77659147,-99.23498084,4,64,220,1,optical,9.1488,32.8306,8.0,7.7861,54.2869,0.301547,single,1,120
train_000371,Train-Target-000371,-42.61805844,-179.16977603,8,44,187,1,sar,13.0844,89.7654,-90.0,7.1664,68.1574,0.352413,single,1,120
train_000426,Train-Target-000426,-13.07713171,165.98029198,9,93,227,1,sar,20.6916,36.1118,-90.0,5.9708,49.4506,0.369064,sequential,2,120
train_001096,Train-Target-001096,-77.92578799,145.07894473,7,101,198,1,sar,10.1049,47.5490,-90.0,8.3928,23.8967,0.277137,single,1,120
train_001156,Train-Target-001156,32.99476688,156.51331261,8,32,93,1,optical,9.9772,11.3333,8.0,7.0187,81.9682,0.383408,single,1,120
train_001486,Train-Target-001486,-64.77421450,42.61893447,10,27,151,1,sar,9.6613,51.7923,-90.0,6.1285,82.8743,0.432706,single,1,120
train_000389,Train-Target-000389,26.61292450,54.61901426,2,75,229,1,sar,15.1433,48.9174,-90.0,7.4708,27.2739,0.368588,single,1,120
train_000423,Train-Target-000423,20.30652544,139.39119233,10,83,189,1,optical,2.5512,17.0919,8.0,6.0641,29.4927,0.240192,single,1,120
train_000870,Train-Target-000870,33.18357962,-12.77246869,6,66,205,1,sar,20.4106,87.9322,-90.0,5.1498,82.2370,0.353073,single,1,120
train_001743,Train-Target-001743,25.95051587,-160.59010695,8,48,206,1,optical,6.1240,55.3107,8.0,4.5858,20.6162,0.209337,single,1,120
train_001020,Train-Target-001020,14.07032955,-87.88069932,7,75,232,1,optical,2.6896,46.4439,8.0,7.7633,83.9964,0.293388,single,1,120
train_003032,Train-Target-003032,-8.71601616,11.30449349,2,91,195,1,optical,8.3056,51.7403,8.0,5.2820,85.7675,0.272940,single,1,120
train_001991,Train-Target-001991,-6.06285260,28.11659625,9,0,77,1,sar,17.3560,41.7388,-90.0,8.0967,76.4016,0.236949,sequential,2,120
train_001059,Train-Target-001059,-10.06579040,-32.46613780,6,36,162,1,optical,8.6258,36.3324,8.0,4.6406,66.8584,0.219838,simultaneous,2,120
train_001287,Train-Target-001287,7.19648746,48.71042185,9,101,231,1,infrared,28.0847,71.2451,-90.0,5.7678,48.0627,0.287814,single,1,120
train_002891,Train-Target-002891,46.14333727,-129.13619841,9,22,83,1,sar,18.1575,43.4111,-90.0,5.7902,61.8049,0.278499,single,1,120
train_000939,Train-Target-000939,25.98297804,38.46160588,1,43,167,1,sar,11.5420,80.7735,-90.0,8.3681,43.4909,0.213084,single,1,120
train_000118,Train-Target-000118,-47.07117919,54.86604726,1,64,186,1,optical,7.9199,38.5365,8.0,6.7362,22.4638,0.315759,single,1,120
train_000844,Train-Target-000844,-41.90791908,-103.51766610,5,100,196,1,sar,13.1708,79.8262,-90.0,5.7112,36.8392,0.324644,single,1,120
train_001980,Train-Target-001980,42.56130509,137.56607839,3,110,239,1,optical,3.4314,26.6341,8.0,6.3050,65.6872,0.275793,single,1,120
train_002927,Train-Target-002927,-47.03980865,104.03048017,3,72,157,1,sar,21.2182,68.2504,-90.0,5.5545,54.8759,0.434908,sequential,2,120
train_001510,Train-Target-001510,-39.11922281,-117.90201691,7,69,119,1,optical,6.1636,38.0094,8.0,5.5826,60.9498,0.221639,single,1,120
train_000745,Train-Target-000745,3.48068985,10.84288913,6,97,206,1,optical,6.3973,46.6719,8.0,5.8189,52.9828,0.399295,sequential,2,120
train_000154,Train-Target-000154,-7.49976893,-72.97180455,3,62,210,1,sar,14.0356,90.3228,-90.0,8.2856,54.3515,0.373652,single,1,120
train_000647,Train-Target-000647,-2.98217610,50.95435029,7,8,98,1,sar,9.4378,79.0163,-90.0,5.6376,54.4990,0.187145,single,1,120
train_000161,Train-Target-000161,-19.29293818,-12.27787562,2,104,202,1,optical,4.8028,29.6045,8.0,5.5062,89.0489,0.200692,single,1,120
train_001763,Train-Target-001763,-60.56545943,163.36544763,10,123,229,1,optical,7.4175,18.9362,8.0,4.6533,53.0398,0.367424,single,1,120
train_002013,Train-Target-002013,-9.46592378,40.82507502,5,97,202,1,optical,2.9237,62.2060,8.0,5.6495,85.0080,0.355924,sequential,2,120
train_002152,Train-Target-002152,31.24691021,129.23735443,1,4,63,1,optical,4.2997,15.5854,8.0,7.7219,22.2397,0.353935,single,1,120
train_000800,Train-Target-000800,-32.55009587,162.92453489,1,48,193,1,sar,12.0885,40.0399,-90.0,5.3550,67.9533,0.440457,simultaneous,2,120
train_002382,Train-Target-002382,-21.89186595,-135.39423084,10,83,173,1,optical,4.6918,16.8764,8.0,5.2283,86.0787,0.282282,sequential,2,120
train_001647,Train-Target-001647,-70.35422451,6.20187974,2,104,175,1,optical,6.2220,60.4017,8.0,6.0736,70.6494,0.307733,single,1,120
train_001137,Train-Target-001137,-7.08568747,-76.96249936,4,17,142,1,optical,5.2212,23.5226,8.0,6.7846,48.0478,0.339451,single,1,120
train_001900,Train-Target-001900,19.12951310,-74.33010215,1,9,97,1,optical,5.3426,43.7232,8.0,4.9008,88.8864,0.363164,single,1,120
train_001603,Train-Target-001603,53.60134092,-26.11630263,2,163,219,1,optical,8.7834,54.4994,8.0,6.4156,49.0625,0.231396,sequential,2,120
train_001938,Train-Target-001938,16.46725928,-3.73830784,6,30,176,1,optical,6.7348,26.4099,8.0,6.0233,28.0940,0.393140,single,1,120
train_002299,Train-Target-002299,-27.73928839,-98.95294241,3,44,107,1,optical,5.2611,27.0699,8.0,5.1581,35.2202,0.233283,sequential,2,120
train_000996,Train-Target-000996,-29.24234941,168.57644363,3,100,212,1,optical,2.7617,43.0877,8.0,5.3944,75.8023,0.446887,single,1,120
train_001690,Train-Target-001690,-15.82559189,72.03067806,2,22,177,1,optical,6.1458,64.2191,8.0,6.5765,87.4531,0.325668,single,1,120
train_000781,Train-Target-000781,73.29203740,-147.34682944,6,85,172,1,infrared,33.0173,111.4720,-90.0,4.8350,58.0427,0.185748,single,1,120
train_002546,Train-Target-002546,-7.07265984,141.02771726,5,136,205,1,optical,3.0433,58.1870,8.0,5.3908,71.9932,0.372483,single,1,120
train_001494,Train-Target-001494,2.92380976,-169.31776723,4,0,135,1,sar,19.6491,42.4280,-90.0,7.0081,45.0649,0.324470,single,1,120
train_000838,Train-Target-000838,30.42022054,43.46580156,1,147,231,1,optical,5.0262,37.9906,8.0,4.5334,58.7626,0.334619,single,1,120
train_002936,Train-Target-002936,28.45557466,-39.41609902,2,86,220,1,optical,4.0789,24.9301,8.0,5.8168,64.3185,0.426130,single,1,120
train_002175,Train-Target-002175,-38.74704606,-53.35162725,3,37,144,1,optical,5.3175,10.3252,8.0,4.9935,39.8700,0.358549,single,1,120
train_002048,Train-Target-002048,-23.92109509,58.87714970,9,46,99,1,optical,2.5070,38.2019,8.0,6.5951,21.2415,0.246236,single,1,120
train_001112,Train-Target-001112,16.28556644,17.97170483,3,126,210,1,optical,7.1981,55.0798,8.0,5.1598,32.5400,0.422228,single,1,120
train_001047,Train-Target-001047,8.91221474,165.97904049,3,12,103,1,optical,9.0148,39.6017,8.0,7.3572,21.9443,0.357373,single,1,120
train_000377,Train-Target-000377,20.22473692,-178.32091413,1,59,151,1,optical,5.6599,14.5162,8.0,8.3555,46.3156,0.241237,single,1,120
train_000175,Train-Target-000175,6.59018424,104.61643960,9,104,182,1,sar,10.9577,61.0127,-90.0,8.3512,88.1165,0.397240,single,1,120
train_000705,Train-Target-000705,-27.26337450,-166.33691557,7,111,203,1,sar,10.3898,33.5686,-90.0,6.2643,24.4710,0.236417,sequential,2,120
train_002429,Train-Target-002429,36.53432077,122.66099523,3,96,212,1,optical,2.9121,63.2768,8.0,7.4356,88.2173,0.214394,single,1,120
train_002535,Train-Target-002535,-14.32514469,-42.79389653,3,83,181,1,optical,6.0863,25.3771,8.0,5.7670,77.1673,0.406808,single,1,120
train_003023,Train-Target-003023,-9.28224722,169.47433264,10,32,75,1,optical,7.2205,53.7154,8.0,8.3634,55.2039,0.337842,simultaneous,2,120
train_001992,Train-Target-001992,-69.83547843,-129.00517767,3,133,237,1,sar,11.5553,36.5145,-90.0,4.8674,41.4152,0.434697,single,1,120
train_002219,Train-Target-002219,37.28535583,-32.92943655,2,127,189,1,infrared,27.0592,137.9052,-90.0,6.2204,73.0794,0.385621,sequential,2,120
train_001540,Train-Target-001540,68.91090878,-76.19577221,2,3,85,1,sar,18.3949,107.0305,-90.0,7.6075,88.3908,0.380399,single,1,120
train_000310,Train-Target-000310,-58.90040737,74.80023085,8,186,235,1,sar,20.9797,59.6633,-90.0,4.5879,63.2310,0.254600,single,1,120
train_002344,Train-Target-002344,-35.22780438,-91.73515520,2,41,101,1,optical,3.3324,38.9774,8.0,4.5160,87.8739,0.414180,single,1,120
train_001491,Train-Target-001491,5.07870061,37.16480938,10,113,207,1,optical,2.9653,21.2208,8.0,5.6835,78.6913,0.346699,single,1,120
train_002436,Train-Target-002436,78.51086828,-168.70458270,1,13,168,1,sar,19.8272,66.9362,-90.0,4.5609,44.3746,0.367702,single,1,120
train_002974,Train-Target-002974,-34.78691263,-114.03555203,10,91,225,1,sar,9.1027,33.6967,-90.0,6.4239,62.9832,0.256288,single,1,120
train_000817,Train-Target-000817,21.95938916,-124.66396294,8,133,213,1,optical,4.9061,50.5817,8.0,7.0864,41.2116,0.415697,single,1,120
train_000152,Train-Target-000152,-44.51845098,-91.10645063,6,25,152,1,optical,7.2056,51.3113,8.0,6.1750,71.2602,0.342105,single,1,120
train_002111,Train-Target-002111,-5.39288762,11.71540736,2,81,121,1,sar,15.5031,40.8009,-90.0,6.9817,49.6897,0.415504,simultaneous,2,120
train_002915,Train-Target-002915,-14.44064998,117.68266613,8,124,167,1,sar,17.0329,60.6514,-90.0,4.8947,70.5297,0.213298,single,1,120
train_000634,Train-Target-000634,34.97050942,175.00461045,9,79,189,1,sar,10.3262,39.1789,-90.0,6.5693,71.3337,0.319959,single,1,120
train_002489,Train-Target-002489,56.53476658,-134.62942745,9,88,182,1,optical,6.1141,19.9719,8.0,5.3870,84.7017,0.359347,single,1,120
train_002159,Train-Target-002159,-16.49562734,-90.15124340,7,71,120,1,optical,9.8480,19.2659,8.0,4.7917,49.5423,0.412812,single,1,120
train_001665,Train-Target-001665,56.72184330,144.37044770,5,75,118,1,optical,7.3815,25.8903,8.0,5.3687,84.1979,0.290825,single,1,120
train_001216,Train-Target-001216,-10.30168102,-48.53657981,7,52,133,1,optical,9.7301,46.0271,8.0,7.4541,85.0393,0.295690,single,1,120
train_000167,Train-Target-000167,15.70325860,-77.14850607,4,177,235,1,sar,21.8166,50.2858,-90.0,8.2196,77.6276,0.242237,sequential,2,120
train_002343,Train-Target-002343,-45.71499836,-159.75627328,2,93,225,1,infrared,29.1263,139.1721,-90.0,5.2238,46.9845,0.304045,single,1,120
train_001190,Train-Target-001190,33.02841346,124.01698936,3,113,171,1,infrared,19.9870,98.1533,-90.0,5.5492,54.1478,0.393064,simultaneous,2,120
train_002584,Train-Target-002584,25.73458632,67.56233485,10,49,171,1,optical,2.6403,48.8807,8.0,5.0420,36.3599,0.195301,single,1,120
train_001451,Train-Target-001451,2.33443235,171.98913556,4,61,137,1,sar,11.5176,101.4705,-90.0,4.9424,25.9119,0.314882,sequential,2,120
train_001404,Train-Target-001404,-36.90056645,-66.54350094,10,101,168,1,optical,6.5626,40.5682,8.0,7.7256,22.3326,0.292063,single,1,120
train_002109,Train-Target-002109,-4.11336720,-131.88153530,3,2,58,1,optical,5.4967,12.4961,8.0,4.5774,85.9271,0.219682,single,1,120
train_002882,Train-Target-002882,-0.46879868,48.91093976,5,57,167,1,sar,19.2230,61.9013,-90.0,7.7872,58.8385,0.440307,single,1,120
train_001828,Train-Target-001828,59.29395260,-2.21261795,3,65,195,1,optical,3.2868,35.5795,8.0,5.2746,83.6968,0.188472,single,1,120
train_000026,Train-Target-000026,29.06662673,-124.91939725,2,72,115,1,sar,14.8112,77.8973,-90.0,5.2653,89.5356,0.285039,single,1,120
train_002406,Train-Target-002406,7.13116486,-129.76805281,9,35,171,1,optical,7.7315,17.3538,8.0,5.4050,55.7372,0.365083,sequential,2,120
train_002887,Train-Target-002887,18.67057784,-90.65173168,10,56,153,1,optical,3.8910,16.1189,8.0,6.9399,51.8457,0.436493,sequential,2,120
train_002589,Train-Target-002589,-18.77578118,43.75703877,6,27,150,1,optical,5.9353,42.5978,8.0,7.5205,87.8503,0.276601,single,1,120
train_000994,Train-Target-000994,-76.68331550,98.11731378,3,66,223,1,optical,9.5135,15.2342,8.0,5.9974,51.5702,0.224147,single,1,120
train_002443,Train-Target-002443,61.05119550,148.21907225,1,2,130,1,sar,21.0533,109.9014,-90.0,7.5968,52.7582,0.191354,simultaneous,2,120
train_003056,Train-Target-003056,-41.28836635,110.01271156,6,84,215,1,optical,5.3353,46.2966,8.0,6.9646,85.5993,0.282171,single,1,120
train_002672,Train-Target-002672,-26.46576965,150.12736014,1,146,220,1,optical,2.4305,17.6240,8.0,4.8987,59.7573,0.347729,single,1,120
train_001698,Train-Target-001698,3.33915898,110.05691026,9,91,222,1,optical,7.1249,53.5703,8.0,4.6868,76.2184,0.366606,single,1,120
train_002388,Train-Target-002388,55.28370796,95.77231330,10,35,157,1,optical,6.1915,32.2398,8.0,7.3378,25.2893,0.449551,sequential,2,120
train_002317,Train-Target-002317,37.94372458,-141.45487966,10,4,63,1,optical,3.4240,37.6958,8.0,5.6061,36.2380,0.297797,sequential,2,120
train_001939,Train-Target-001939,-32.89966307,-138.35041504,8,146,236,1,sar,17.9525,62.2852,-90.0,8.2238,85.0614,0.344947,single,1,120
train_001447,Train-Target-001447,5.51277559,140.28887916,2,16,99,1,sar,17.6849,95.9571,-90.0,6.0384,23.4504,0.215775,single,1,120
train_000391,Train-Target-000391,-3.20520462,-57.14713057,2,42,85,1,sar,15.3485,87.8465,-90.0,5.8628,35.9037,0.423653,single,1,120
train_000158,Train-Target-000158,40.46681559,125.68687494,1,84,207,1,sar,18.5442,40.9867,-90.0,7.5232,40.5311,0.280346,single,1,120
train_002380,Train-Target-002380,-22.84276509,156.87774113,6,11,127,1,sar,13.1165,97.0605,-90.0,6.2575,51.7237,0.408302,single,1,120
train_002141,Train-Target-002141,79.51487019,1.83468005,2,9,75,1,infrared,24.1963,114.8990,-90.0,5.6639,49.5062,0.348200,single,1,120
train_002556,Train-Target-002556,-49.76998251,148.62991944,5,21,168,1,optical,4.4401,36.9179,8.0,5.2123,87.1950,0.436830,single,1,120
train_000715,Train-Target-000715,20.19533864,-26.71348850,6,135,183,1,optical,8.4094,25.5405,8.0,7.9621,84.5113,0.185081,single,1,120
train_003007,Train-Target-003007,-69.27960750,147.61209605,8,54,195,1,infrared,28.4544,90.0731,-90.0,5.4348,37.2048,0.347832,single,1,120
train_001555,Train-Target-001555,43.02665409,-6.22975370,3,11,128,1,optical,5.7647,62.6639,8.0,7.8277,81.6671,0.208436,single,1,120
train_002478,Train-Target-002478,-1.96332882,4.84717140,10,90,211,1,infrared,38.5282,108.2726,-90.0,4.9580,32.9290,0.243692,sequential,2,120
train_002399,Train-Target-002399,-33.34511279,-161.87994047,1,60,114,1,sar,8.9460,50.1616,-90.0,8.0409,24.7370,0.348754,single,1,120
train_000826,Train-Target-000826,-5.06871915,92.48003649,1,149,239,1,optical,8.4596,44.6543,8.0,5.0804,43.6066,0.352749,single,1,120
train_000501,Train-Target-000501,-16.24135946,-11.54423391,1,141,219,1,infrared,39.5337,53.7409,-90.0,5.2215,69.4128,0.320612,simultaneous,2,120
train_002115,Train-Target-002115,4.59500025,162.50255880,1,62,126,1,sar,9.2992,97.6127,-90.0,6.0490,47.3566,0.358468,single,1,120
train_001042,Train-Target-001042,17.48913827,-61.44517465,2,33,177,1,optical,7.6954,23.1248,8.0,4.9484,60.3099,0.344499,single,1,120
train_000135,Train-Target-000135,60.26943138,134.65384243,6,28,175,1,optical,3.7994,48.3973,8.0,8.2618,83.8680,0.398297,single,1,120
train_002662,Train-Target-002662,-36.31402748,159.93102428,8,83,229,1,optical,8.8886,32.6357,8.0,4.8489,34.8252,0.224837,single,1,120
train_002143,Train-Target-002143,9.04945317,-160.98760898,5,78,234,1,optical,3.1251,21.3496,8.0,5.4641,65.7690,0.275422,single,1,120
train_001734,Train-Target-001734,10.00816112,-111.18570328,4,39,99,1,optical,9.8601,47.4233,8.0,4.6664,30.3913,0.371033,single,1,120
train_000720,Train-Target-000720,79.52168839,-41.25649477,3,27,132,1,optical,2.9310,17.6756,8.0,7.2425,73.4142,0.302022,sequential,2,120
train_002636,Train-Target-002636,-36.97155806,-108.31323292,1,112,191,1,sar,9.7627,103.9549,-90.0,6.4181,20.6002,0.243624,sequential,2,120
train_002684,Train-Target-002684,30.93474654,167.64147378,5,4,114,1,optical,7.8349,23.8914,8.0,5.6617,35.1275,0.233528,single,1,120
